198612	206.178
198701	166.518
198702	145.714
198703	103.855
198704	138.584
198705	83.669
198706	66.162
198707	115.96
198708	109.505
198709	145.488
198710	150.885
198711	159.636
198712	204.268
198801	181.782
198802	149.205
198803	109.969
198804	133.82
198805	78.781
198806	96.768
198807	149.297
198808	144.846
198809	85.37
198810	98.114
198811	130.652
198812	209.994
198901	132.799
198902	145.535
198903	107.496
198904	107.233
198905	70.506
198906	62.195
198907	104.134
198908	94.371
198909	66.836
198910	44.048
198911	111.314
198912	248.667
199001	142.59
199002	131.135
199003	110.201
199004	106.378
199005	72.053
199006	74.607
199007	106.959
199008	99.696
199009	81.87
199010	82.691
199011	124.832
199012	211.763
199101	155.243
199102	108.94
199103	97.322
199104	72.544
199105	59.434
199106	57.904
199107	76.798
199108	69.474
199109	57.488
199110	63.614
199111	121.91
199112	156.274
199201	132.284
199202	104.796
199203	94.645
199204	95.785
199205	57.775
199206	53.214
199207	85.4
199208	70.792
199209	66.297
199210	66.125
199211	115.568
199212	164.81
199301	119.072
199302	115.468
199303	92.458
199304	110.421
199305	58.116
199306	75.261
199307	76.389
199308	68.709
199309	51.895
199310	69.54
199311	116.795
199312	165.7
199401	128.092
199402	100.372
199403	73.919
199404	68.232
199405	50.159
199406	59.703
199407	68.368
199408	58.772
199409	43.18
199410	50.619
199411	81.09
199412	119.388
199501	82.837
199502	74.433
199503	55.725
199504	58.355
199505	37.82
199506	37.968
199507	22.348
199508	47.979
199509	67.826
199510	43.807
199511	92.822
199512	132.953
199601	83.692
199602	69.385
199603	63.126
199604	59.56
199605	45.713
199606	38.863
199607	53.121
199608	50.872
199609	40.143
199610	41.002
199611	79.614
199612	95.587
199701	91.029
199702	66.185
199703	56.071
199704	63.263
199705	41.723
199706	37.204
199707	55.145
199708	47.34
199709	39.705
199710	42.415
199711	72.347
199712	98.523
199801	60.843
199802	49.7
199803	49.7
199804	42.564
199805	29.495
199806	34.771
199807	39.503
199808	37.785
199809	29.541
199810	30.964
199811	51.712
199812	77.568
199901	80.391
199902	60.247
199903	34.997
199904	50.334
199905	30.841
199906	35.915
199907	48.843
199908	39.47
199909	28.778
199910	36.542
199911	50.927
199912	88.166
200001	58.61
200002	43.677
200003	33.897
200004	38.66
200005	25.911
200006	26.219
200007	31.644
200008	32.387
200009	26.759
200010	21.224
200011	44.004
200012	70.958
200101	57.212
200102	45.41
200103	41.558
200104	41.194
200105	25.861
200106	29.065
200107	35.616
200108	36.169
200109	24.334
200110	31.309
200111	41.978
200112	70.893
200201	59.37
200202	51.738
200203	48.915
200204	43.365
200205	32.985
200206	30.332
200207	42.166
200208	37.558
200209	26.958
200210	35.633
200211	53.589
200212	70.801
200301	67.317
200302	56.425
200303	41.449
200304	47.108
200305	33.577
200306	29.443
200307	41.858
200308	41.609
200309	26.66
200310	32.748
200311	51.92
200312	80.523
200401	65.724
200402	52.88
200403	35.048
200404	42.64
200405	30.457
200406	29.338
200407	40.083
200408	34.357
200409	27.995
200410	29.678
200411	47.963
200412	76.013
200501	44.865
200502	34.849
200503	33.545
200504	28.67
200505	22.729
200506	24.107
200507	28.683
200508	27.287
200509	19.535
200510	21.596
200511	33.525
200512	58.138
200601	30.89
200602	28.072
200603	28.155
200604	18.519
200605	19.247
200606	20.312
200607	20.382
200608	20.399
200609	17.297
200610	24.802
200611	29
200612	33.315
200701	36.936
200702	35.856
200703	32.99
200704	24.151
200705	23.646
200706	22.724
200707	23.266
200708	24.872
200709	22.383
200710	30.415
200711	36.188
200712	39.179
198901	97.936
198902	92.094
198903	90.951
198904	82.353
198905	85.85
198906	93.342
198907	102.268
198908	103.402
198909	92.278
198910	88.834
198911	89.486
198912	106.105
199001	102.259
199002	89.44
199003	93.707
199004	89.17
199005	91.206
199006	100.564
199007	110.124
199008	112.517
199009	103.12
199010	99.087
199011	93.948
199012	105.417
199101	113.575
199102	93.229
199103	94.275
199104	88.185
199105	97.387
199106	104.686
199107	114.285
199108	114.336
199109	102.428
199110	98.429
199111	101.5
199112	106.025
199201	102.828
199202	90.654
199203	94.453
199204	88.563
199205	91.269
199206	96.588
199207	111.19
199208	106.402
199209	99.367
199210	94.606
199211	94.314
199212	104.486
199301	117.11
199302	107.681
199303	113.183
199304	100.567
199305	101.302
199306	114.947
199307	132.833
199308	131.508
199309	112.204
199310	109.586
199311	110.829
199312	121.02
199401	125.563
199402	107.629
199403	108.687
199404	98.725
199405	103.731
199406	120.248
199407	125.772
199408	124.445
199409	109.257
199410	105.972
199411	101.745
199412	112.078
199501	122.269
199502	109.176
199503	108.812
199504	101.179
199505	107.247
199506	118.694
199507	136.403
199508	143.305
199509	117.465
199510	113.531
199511	115.001
199512	125.938
199601	145.831
199602	131.175
199603	131.095
199604	118.326
199605	127.923
199606	139.497
199607	152.486
199608	154.437
199609	136.527
199610	135.867
199611	139.581
199612	147.626
199701	156.888
199702	131.387
199703	133.922
199704	126.022
199705	132.018
199706	142.75
199707	163.525
199708	159.48
199709	147.323
199710	147.129
199711	141.59
199712	155.677
199801	125.96
199802	109.449
199803	113.759
199804	105.295
199805	115.421
199806	125.162
199807	138.107
199808	137.911
199809	123.676
199810	116.278
199811	110.013
199812	121.789
199901	130.965
199902	112.053
199903	117.805
199904	111.584
199905	117.579
199906	127.711
199907	145.599
199908	140.963
199909	125.68
199910	119.715
199911	115.31
199912	125.285
200001	138.782
200002	125.014
200003	122.283
200004	110.201
200005	121.388
200006	133.058
200007	138.713
200008	144.058
200009	127.324
200010	125.722
200011	124.424
200012	136.062
200101	131.36
200102	132.01
200103	129.36
200104	98.84
200105	104.66
200106	116.81
200107	143.89
200108	162.27
200109	121.69
200110	100.32
200111	96.74
200112	109.76
200201	127.218
200202	101.531
200203	123.663
200204	100.105
200205	105.49
200206	112.437
200207	125.848
200208	127.404
200209	116.355
200210	114.489
200211	116.399
200212	134.298
200301	171.289
200302	152.323
200303	154.718
200304	136.881
200305	136.978
200306	143.853
200307	159.461
200308	164.036
200309	146.241
200310	141.47
200311	143.268
200312	165.163
200401	201.941
200402	183.965
200403	180.774
200404	141.132
200405	151.546
200406	151.806
200407	154.498
200408	154.492
200409	142.032
200410	131.264
200411	158.238
200412	165.061
200501	191.986
200502	168.469
200503	172.523
200504	135.398
200505	135.769
200506	157.782
200507	165.825
200508	161.464
200509	147.871
200510	137.989
200511	156.574
200512	189.863
200601	186.066
200602	169.096
200603	169.595
200604	133.678
200605	138.928
200606	146.62
200607	162.546
200608	162.685
200609	137.946
200610	136.275
200611	159.338
200612	183.047
200701	191.138
200702	185.547
200703	170.716
200704	145.995
200705	142.942
200706	137.365
200707	151.135
200708	161.571
200709	145.401
200710	142.319
200711	169.334
200712	183.33
200801	197.17
200802	181.221
200803	175.855
200804	143.833
200805	144.507
200806	176.867
200807	168.83
200808	167.879
200809	154.718
200810	149.737
200811	165.657
200812	194.747
200901	208.488
200902	178.468
200903	169.863
200904	127.742
200905	116.67
200906	135.403
200907	137.228
200908	142.923
200909	127.269
200910	128.609
200911	151.274
200912	173.865
201001	192.732
201002	167.23
201003	149.349
201004	117.06
201005	118.398
201006	134.823
201007	141.821
201008	151.74
201009	132.752
201010	121.421
201011	127.865
201012	164.776
201101	188.726
201102	173.308
201103	164.441
201104	123.729
201105	124.12
201106	130.403
201107	144.829
201108	129.328
201109	122.235
201110	110.077
201111	117.473
201112	138.995
201201	155.402
201202	135.019
201203	127.674
201204	102.082
201205	108.45
201206	108.712
201207	119.858
201208	120.104
201209	107.005
201210	101.199
201211	123.625
201212	140.766
201301	148.911
201302	137.038
201303	132.186
201304	99.685
201305	105.286
201306	101.876
201307	100.389
201308	101.761
201309	96.422
201310	90.521
201311	112.197
201312	129.861
201401	131.652
201402	131.171
201403	118.026
201404	81.929
201405	71.559
201406	78.333
201407	85.274
201408	71.562
201409	63.73
201410	57.606
201411	81.857
201412	89.959
201501	96.736
201502	96.733
201503	83.309
201504	54.293
201505	50.344
201506	60.892
201507	64.311
201508	57.556
201509	50.89
201510	51.541
201511	59.107
201512	72.142
201601	75.589
201602	77.956
201603	74.92
201604	49.432
201605	40.053
201606	46.125
201607	45.911
201608	50.489
201609	49.145
201610	49.717
201611	61.191
201612	71.392
201701	62.083
201702	50.257
201703	54.767
201704	37.184
201705	35.992
201706	41.921
201707	49.908
197301	887.04
197302	759.78
197303	596.61
197304	390.6
197305	396.27
197306	397.53
197307	392.49
197308	423.99
197309	571.41
197310	665.91
197311	737.1
197312	784.98
197401	1043.12
197402	890.12
197403	713.32
197404	493
197405	425
197406	405.96
197407	377.4
197408	533.12
197409	652.12
197410	716.72
197411	707.88
197412	805.8
197501	918.4
197502	599.9
197503	583.1
197504	387.1
197505	310.1
197506	339.5
197507	415.8
197508	387.8
197509	530.6
197510	605.5
197511	635.6
197512	873.6
197601	812.24
197602	503.39
197603	460.79
197604	531.08
197605	414.64
197606	371.33
197607	285.42
197608	379.85
197609	424.58
197610	547.41
197611	641.13
197612	958.5
197701	885.6
197702	594.72
197703	523.44
197704	540.72
197705	421.2
197706	436.32
197707	328.32
197708	407.52
197709	384.48
197710	493.92
197711	660.24
197712	770.4
197801	788.48
197802	809.27
197803	629.86
197804	532.84
197805	480.48
197806	465.08
197807	421.19
197808	429.66
197809	491.26
197810	709.17
197811	753.83
197812	812.35
197901	1032.8
197902	625.6
197903	492.8
197904	442.4
197905	400
197906	410.4
197907	356
197908	336.8
197909	447.2
197910	624
197911	746.4
197912	796
198001	682.56
198002	597.24
198003	425.81
198004	456.62
198005	275.71
198006	218.04
198007	270.18
198008	255.17
198009	338.91
198010	462.15
198011	489.01
198012	625.68
198101	733.9
198102	583.84
198103	388.68
198104	460.84
198105	385.4
198106	246
198107	352.6
198108	376.38
198109	481.34
198110	513.32
198111	697.82
198112	865.92
198201	824.19
198202	575.19
198203	467.29
198204	583.49
198205	387.61
198206	301.29
198207	521.24
198208	556.1
198209	528.71
198210	547.8
198211	701.35
198212	844.94
198301	742.56
198302	649.32
198303	462.84
198304	644.28
198305	388.92
198306	308.28
198307	503.16
198308	475.44
198309	631.68
198310	671.16
198311	709.8
198312	908.88
198401	846.855
198402	741.051
198403	528.173
198404	751.635
198405	453.796
198406	358.845
198407	562.826
198408	531.498
198409	706.144
198410	561.102
198411	593.645
198412	759.621
198501	647.342
198502	566.465
198503	403.74
198504	595.631
198505	359.61
198506	284.366
198507	408.016
198508	385.306
198509	511.913
198510	558.471
198511	590.862
198512	756.059
198601	687.346
198602	601.472
198603	428.69
198604	619.744
198605	374.168
198606	295.878
198607	361.678
198608	341.547
198609	453.775
198610	509.859
198611	539.431
198612	690.249
198701	557.473
198702	487.824
198703	347.69
198704	463.955
198705	280.111
198706	221.501
198707	388.213
198708	366.605
198709	487.067
198710	505.136
198711	534.434
198712	683.855
198801	644.499
198802	529
198803	389.89
198804	474.454
198805	279.316
198806	343.086
198807	529.326
198808	513.547
198809	302.677
198810	347.858
198811	463.219
198812	744.523
198901	401.642
198902	455.397
198903	313.438
198904	321.048
198905	179.387
198906	140.631
198907	289.472
198908	251.612
198909	159.151
198910	76.872
198911	329.268
198912	829.356
199001	468.1
199002	435.1
199003	347.096
199004	336.342
199005	197.007
199006	197.862
199007	317.711
199008	286.267
199009	224.358
199010	231.677
199011	405.379
199012	741.636
199101	593.643
199102	403.051
199103	349.079
199104	242.295
199105	173.367
199106	159.1
199107	235.573
199108	202.155
199109	159.46
199110	191.369
199111	453.869
199112	605.89
199201	499.799
199202	386.751
199203	336.706
199204	347.79
199205	171.927
199206	145.83
199207	277.854
199208	216.095
199209	202.654
199210	206.629
199211	432.162
199212	646.314
199301	425.331
199302	418.342
199303	308.013
199304	402.464
199305	163.451
199306	227.908
199307	215.163
199308	181.498
199309	124.206
199310	207.21
199311	421.237
199312	633.837
199401	600.291
199402	461.147
199403	310.185
199404	287.924
199405	180.502
199406	218.07
199407	261.647
199408	208.598
199409	135.429
199410	180.869
199411	357.767
199412	564.452
199501	432.103
199502	388.954
199503	264.116
199504	289.349
199505	145.854
199506	135.397
199507	13.159
199508	177.782
199509	336.449
199510	179.639
199511	506.189
199512	763.822
199601	467.907
199602	377.651
199603	331.832
199604	318.451
199605	207.303
199606	145.5
199607	237.068
199608	218.622
199609	157.859
199610	164.814
199611	444.256
199612	553.348
199701	579.621
199702	404.112
199703	319.742
199704	385.83
199705	205.561
199706	158.268
199707	282.651
199708	223.545
199709	173.924
199710	196.044
199711	443.765
199712	641.465
199801	366.315
199802	292.672
199803	288.362
199804	239.085
199805	123.219
199806	156.164
199807	181.506
199808	167.806
199809	115.339
199810	134.253
199811	308.381
199812	505.803
199901	458.571
199902	329.758
199903	138.84
199904	257.532
199905	108.591
199906	135.664
199907	212.579
199908	148.484
199909	85.355
199910	148.262
199911	258.156
199912	521.264
200001	335.429
200002	228.372
200003	151.978
200004	202.596
200005	88.252
200006	79.078
200007	117.313
200008	117.983
200009	89.182
200010	45.996
200011	231.605
200012	438.049
200101	331.539
200102	235.394
200103	206.883
200104	234.459
200105	104.577
200106	118.351
200107	144.279
200108	130.374
200109	75.196
200110	152.996
200111	242.897
200112	463.833
200201	308.158
200202	277.885
200203	235.047
200204	217.903
200205	136.4
200206	110
200207	183.369
200208	148.018
200209	81.341
200210	146.82
200211	276.588
200212	384.909
200301	279.218
200302	225.293
200303	122.673
200304	178.381
200305	87.73
200306	53.185
200307	120.669
200308	114.427
200309	32.175
200310	77.691
200311	204.199
200312	373.722
200401	389.578
200402	291.956
200403	134.661
200404	242.627
200405	122.568
200406	112.238
200407	206.252
200408	154.723
200409	109.92
200410	135.834
200411	273.427
200412	519.053
200501	323.962
200502	232.291
200503	213.239
200504	194.304
200505	125.617
200506	119.446
200507	164.027
200508	152.342
200509	76.786
200510	110.364
200511	228.964
200512	478.718
200601	126.261
200602	114.745
200603	115.084
200604	53.572
200605	55.675
200606	58.758
200607	43.536
200608	43.572
200609	36.947
200610	114.503
200611	133.881
200612	153.802
200701	141.289
200702	137.156
200703	126.193
200704	71.367
200705	69.875
200706	67.148
200707	58.257
200708	62.281
200709	56.047
200710	131.414
200711	156.359
200712	169.283
200801	198.244
200802	182.208
200803	176.813
200804	86.284
200805	86.688
200806	106.101
200807	77.834
200808	77.396
200809	71.329
200810	123.837
200811	137.003
200812	161.061
200901	191.535
200902	163.956
200903	156.051
200904	95.446
200905	87.173
200906	101.17
200907	71.553
200908	74.523
200909	66.36
200910	114.61
200911	134.808
200912	154.94
201001	199.574
201002	173.166
201003	154.651
201004	75.261
201005	76.121
201006	86.681
201007	71.879
201008	76.907
201009	67.283
201010	111.149
201011	117.048
201012	150.837
201101	175.627
201102	161.279
201103	153.028
201104	86.485
201105	86.758
201106	91.15
201107	48.187
201108	43.03
201109	40.67
201110	71.708
201111	76.526
201112	90.546
201201	100.216
201202	87.071
201203	82.335
201204	30.201
201205	32.085
201206	32.163
201207	16.015
201208	16.048
201209	14.297
201210	51.03
201211	62.338
201212	70.981
201301	92.77
201302	85.373
201303	82.351
201304	29.414
201305	31.067
201306	30.061
201307	19
201308	19.259
201309	18.249
201310	51.022
201311	63.239
201312	73.196
201401	120.24
201402	119.8
201403	107.795
201404	49.619
201405	43.339
201406	47.442
201407	40.697
201408	34.153
201409	30.414
201410	57.932
201411	82.321
201412	90.469
201501	101.426
201502	101.423
201503	87.347
201504	44.668
201505	41.419
201506	50.097
201507	39.263
201508	35.139
201509	31.068
201510	48.982
201511	56.172
201512	68.559
201601	72.72
201602	74.997
201603	72.076
201604	26.85
201605	21.756
201606	25.054
201607	17.13
201608	18.838
201609	18.336
201610	38.787
201611	47.739
201612	55.697
201701	76.367
201702	61.82
201703	67.368
201704	27.062
201705	26.195
201706	30.51
201707	2.592
197301	887.04
197302	759.78
197303	596.61
197304	390.6
197305	396.27
197306	397.53
197307	392.49
197308	423.99
197309	571.41
197310	665.91
197311	737.1
197312	784.98
197401	1043.12
197402	890.12
197403	713.32
197404	493
197405	425
197406	405.96
197407	377.4
197408	533.12
197409	652.12
197410	716.72
197411	707.88
197412	805.8
197501	918.4
197502	599.9
197503	583.1
197504	387.1
197505	310.1
197506	339.5
197507	415.8
197508	387.8
197509	530.6
197510	605.5
197511	635.6
197512	873.6
197601	812.24
197602	503.39
197603	460.79
197604	531.08
197605	414.64
197606	371.33
197607	285.42
197608	379.85
197609	424.58
197610	547.41
197611	641.13
197612	958.5
197701	885.6
197702	594.72
197703	523.44
197704	540.72
197705	421.2
197706	436.32
197707	328.32
197708	407.52
197709	384.48
197710	493.92
197711	660.24
197712	770.4
197801	788.48
197802	809.27
197803	629.86
197804	532.84
197805	480.48
197806	465.08
197807	421.19
197808	429.66
197809	491.26
197810	709.17
197811	753.83
197812	812.35
197901	1032.8
197902	625.6
197903	492.8
197904	442.4
197905	400
197906	410.4
197907	356
197908	336.8
197909	447.2
197910	624
197911	746.4
197912	796
198001	682.56
198002	597.24
198003	425.81
198004	456.62
198005	275.71
198006	218.04
198007	270.18
198008	255.17
198009	338.91
198010	462.15
198011	489.01
198012	625.68
198101	733.9
198102	583.84
198103	388.68
198104	460.84
198105	385.4
198106	246
198107	352.6
198108	376.38
198109	481.34
198110	513.32
198111	697.82
198112	865.92
198201	824.19
198202	575.19
198203	467.29
198204	583.49
198205	387.61
198206	301.29
198207	521.24
198208	556.1
198209	528.71
198210	547.8
198211	701.35
198212	844.94
198301	742.56
198302	649.32
198303	462.84
198304	644.28
198305	388.92
198306	308.28
198307	503.16
198308	475.44
198309	631.68
198310	671.16
198311	709.8
198312	908.88
198401	846.855
198402	741.051
198403	528.173
198404	751.635
198405	453.796
198406	358.845
198407	562.826
198408	531.498
198409	706.144
198410	561.102
198411	593.645
198412	759.621
198501	647.342
198502	566.465
198503	403.74
198504	595.631
198505	359.61
198506	284.366
198507	408.016
198508	385.306
198509	511.913
198510	558.471
198511	590.862
198512	756.059
198601	687.346
198602	601.472
198603	428.69
198604	619.744
198605	374.168
198606	295.878
198607	361.678
198608	341.547
198609	453.775
198610	509.859
198611	539.431
198612	690.249
198701	557.473
198702	487.824
198703	347.69
198704	463.955
198705	280.111
198706	221.501
198707	388.213
198708	366.605
198709	487.067
198710	505.136
198711	534.434
198712	683.855
198801	644.499
198802	529
198803	389.89
198804	474.454
198805	279.316
198806	343.086
198807	529.326
198808	513.547
198809	302.677
198810	347.858
198811	463.219
198812	744.523
198901	499.578
198902	547.491
198903	404.389
198904	403.402
198905	265.237
198906	233.974
198907	391.74
198908	355.014
198909	251.429
198910	165.706
198911	418.754
198912	935.461
199001	570.359
199002	524.54
199003	440.803
199004	425.513
199005	288.214
199006	298.426
199007	427.835
199008	398.784
199009	327.478
199010	330.764
199011	499.326
199012	847.053
199101	707.218
199102	496.28
199103	443.354
199104	330.48
199105	270.754
199106	263.786
199107	349.858
199108	316.49
199109	261.888
199110	289.798
199111	555.369
199112	711.916
199201	602.627
199202	477.406
199203	431.159
199204	436.352
199205	263.196
199206	242.418
199207	389.044
199208	322.497
199209	302.022
199210	301.235
199211	526.475
199212	750.799
199301	542.441
199302	526.023
199303	421.196
199304	503.031
199305	264.753
199306	342.855
199307	347.996
199308	313.006
199309	236.41
199310	316.796
199311	532.066
199312	754.857
199401	725.853
199402	568.776
199403	418.872
199404	386.649
199405	284.232
199406	338.318
199407	387.419
199408	333.044
199409	244.685
199410	286.841
199411	459.512
199412	676.529
199501	554.372
199502	498.131
199503	372.928
199504	390.527
199505	253.101
199506	254.09
199507	149.562
199508	321.087
199509	453.914
199510	293.17
199511	621.19
199512	889.759
199601	613.738
199602	508.826
199603	462.927
199604	436.777
199605	335.226
199606	284.997
199607	389.554
199608	373.058
199609	294.386
199610	300.681
199611	583.837
199612	700.974
199701	736.509
199702	535.499
199703	453.664
199704	511.852
199705	337.579
199706	301.018
199707	446.176
199708	383.025
199709	321.246
199710	343.173
199711	585.356
199712	797.143
199801	492.274
199802	402.122
199803	402.122
199804	344.379
199805	238.64
199806	281.325
199807	319.613
199808	305.717
199809	239.015
199810	250.531
199811	418.394
199812	627.592
199901	589.536
199902	441.811
199903	256.645
199904	369.117
199905	226.17
199906	263.375
199907	358.178
199908	289.447
199909	211.035
199910	267.977
199911	373.467
199912	646.548
200001	474.212
200002	353.386
200003	274.262
200004	312.797
200005	209.64
200006	212.136
200007	256.026
200008	262.041
200009	216.506
200010	171.717
200011	356.029
200012	574.111
200101	462.899
200102	367.404
200103	336.243
200104	333.299
200105	209.237
200106	235.161
200107	288.169
200108	292.644
200109	196.886
200110	253.316
200111	339.637
200112	573.593
200201	435.376
200202	379.416
200203	358.71
200204	318.008
200205	241.89
200206	222.437
200207	309.217
200208	275.422
200209	197.696
200210	261.309
200211	392.987
200212	519.207
200301	450.507
200302	377.616
200303	277.391
200304	315.262
200305	224.708
200306	197.038
200307	280.13
200308	278.463
200309	178.416
200310	219.161
200311	347.467
200312	538.885
200401	591.52
200402	475.921
200403	315.436
200404	383.759
200405	274.114
200406	264.045
200407	360.751
200408	309.215
200409	251.952
200410	267.098
200411	431.664
200412	684.114
200501	515.949
200502	400.76
200503	385.762
200504	329.702
200505	261.386
200506	277.227
200507	329.852
200508	313.806
200509	224.657
200510	248.353
200511	385.538
200512	668.581
200601	312.327
200602	283.841
200603	284.679
200604	187.25
200605	194.604
200606	205.378
200607	206.081
200608	206.257
200609	174.893
200610	250.778
200611	293.219
200612	336.849
200701	332.427
200702	322.703
200703	296.909
200704	217.362
200705	212.817
200706	204.513
200707	209.392
200708	223.852
200709	201.448
200710	273.733
200711	325.693
200712	352.613
200801	395.414
200802	363.429
200803	352.668
200804	230.117
200805	231.195
200806	282.968
200807	246.664
200808	245.275
200809	226.047
200810	273.574
200811	302.66
200812	355.808
200901	400.023
200902	342.424
200903	325.914
200904	223.188
200905	203.843
200906	236.573
200907	208.781
200908	217.446
200909	193.629
200910	243.219
200911	286.082
200912	328.805
201001	392.306
201002	340.396
201003	304
201004	192.321
201005	194.519
201006	221.504
201007	213.7
201008	228.647
201009	200.035
201010	232.57
201011	244.913
201012	315.613
201101	364.353
201102	334.587
201103	317.469
201104	210.214
201105	210.878
201106	221.553
201107	193.016
201108	172.358
201109	162.905
201110	181.785
201111	193.999
201112	229.541
201201	255.618
201202	222.09
201203	210.009
201204	132.283
201205	140.535
201206	140.875
201207	135.873
201208	136.152
201209	121.302
201210	152.229
201211	185.963
201212	211.747
201301	241.681
201302	222.411
201303	214.537
201304	129.099
201305	136.353
201306	131.937
201307	119.389
201308	121.02
201309	114.671
201310	141.543
201311	175.436
201312	203.057
201401	251.892
201402	250.971
201403	225.821
201404	131.548
201405	114.898
201406	125.775
201407	125.971
201408	105.715
201409	94.144
201410	115.538
201411	164.178
201412	180.428
201501	198.162
201502	198.156
201503	170.656
201504	98.961
201505	91.763
201506	110.989
201507	103.574
201508	92.695
201509	81.958
201510	100.523
201511	115.279
201512	140.701
201601	148.309
201602	152.953
201603	146.996
201604	76.282
201605	61.809
201606	71.179
201607	63.041
201608	69.327
201609	67.481
201610	88.504
201611	108.93
201612	127.089
201701	138.45
201702	112.077
201703	122.135
201704	64.246
201705	62.187
201706	72.431
201707	52.5
197301	7865
197302	7220
197303	7992
197304	7763
197305	8086
197306	7815
197307	8000
197308	7932
197309	7639
197310	7921
197311	7779
197312	8089
197401	8018
197402	7343
197403	7699
197404	7807
197405	7941
197406	7716
197407	7804
197408	7757
197409	7568
197410	7747
197411	6616
197412	6175
197501	7333
197502	7060
197503	7911
197504	7454
197505	7307
197506	7022
197507	6664
197508	6590
197509	6313
197510	6688
197511	6512
197512	6744
197601	6760
197602	6633
197603	7296
197604	7111
197605	7427
197606	7186
197607	7300
197608	7070
197609	6940
197610	7072
197611	6934
197612	6975
197701	6422
197702	6273
197703	7076
197704	6827
197705	7024
197706	6841
197707	6706
197708	6180
197709	5886
197710	6346
197711	6061
197712	6097
197801	5425
197802	4182
197803	4014
197804	5529
197805	6424
197806	6399
197807	6552
197808	6460
197809	6417
197810	6706
197811	6523
197812	6763
197901	6578
197902	5954
197903	6850
197904	6558
197905	6725
197906	6470
197907	6513
197908	6417
197909	6334
197910	6404
197911	6138
197912	6427
198001	6339
198002	6010
198003	6429
198004	6247
198005	6127
198006	5326
198007	4903
198008	4878
198009	4794
198010	5107
198011	5152
198012	5343
198101	5465
198102	5177
198103	5532
198104	4862
198105	4259
198106	4460
198107	5449
198108	5434
198109	5340
198110	5158
198111	5037
198112	4842
198201	4444
198202	4340
198203	4173
198204	3708
198205	3622
198206	3481
198207	3121
198208	3058
198209	2924
198210	2757
198211	2693
198212	2587
198301	2813
198302	2742
198303	2567
198304	3206
198305	3151
198306	2734
198307	3269
198308	3252
198309	3196
198310	3307
198311	3335
198312	3461
198401	3791.027
198402	3592.326
198403	3842.666
198404	4179.704
198405	4100.349
198406	3563.822
198407	3638.577
198408	3620.19
198409	3557.456
198410	3317.532
198411	3345.912
198412	3472.613
198501	3463.458
198502	3281.927
198503	3510.636
198504	3851.082
198505	3777.967
198506	3283.623
198507	3437.172
198508	3419.802
198509	3360.54
198510	3165.018
198511	3192.094
198512	3312.97
198601	3503.177
198602	3229.913
198603	3572.333
198604	3601.781
198605	3533.399
198606	3071.056
198607	2591.481
198608	2578.385
198609	2533.705
198610	2523.24
198611	2544.825
198612	2641.191
198701	2644.511
198702	2505.903
198703	2680.532
198704	3297.621
198705	3235.013
198706	2811.714
198707	3265.472
198708	3248.97
198709	3192.669
198710	3297.479
198711	3325.687
198712	3451.623
198801	3465.092
198802	3296.927
198803	3595.476
198804	3504.412
198805	3681.707
